,product_name,brand_name,price,love_count,color,rgb,link
434,Rouge Dior Lipstick,DIOR,37.0,52163,771 Radiant Matte bright hot coral,"(254, 75, 104)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
435,Rouge Dior Lipstick,DIOR,37.0,52163,Out of stock: 772 Classic Matte brick,"(190, 65, 71)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
436,Rouge Dior Lipstick,DIOR,37.0,52163,Out of stock: 787 Exuberant Matte magenta,"(232, 69, 136)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
437,Rouge Dior Lipstick,DIOR,37.0,52163,789 Superstitious Matte  bright purple,"(120, 21, 147)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
438,Rouge Dior Lipstick,DIOR,37.0,52163,897 Mysterious Matte dark magenta,"(174, 43, 93)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
439,Rouge Dior Lipstick,DIOR,37.0,52163,962 Poison Matte plum,"(72, 30, 66)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
440,Rouge Dior Lipstick,DIOR,37.0,52163,964 Ambitious Matte redish plum,"(152, 38, 63)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
441,Rouge Dior Lipstick,DIOR,37.0,52163,999 Matte red,"(236, 41, 57)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
442,Rouge Dior Lipstick,DIOR,37.0,52163,426 Sensual Matte beige,"(232, 136, 120)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
443,Rouge Dior Lipstick,DIOR,37.0,52163,481 Hypnotic Matte rosewood,"(208, 103, 107)",https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products grid:p411036:product
444,Vice Lipstick,URBAN DECAY,18.0,451677,Sheer Liar Sheer: pink-nude,"(206, 144, 145)",https://www.sephora.com/product/vice-lipstick-P409523?icid2=products grid:p409523:product
445,Vice Lipstick,URBAN DECAY,18.0,451677,Wrong Number Sheer: soft neutral pink,"(223, 129, 153)",https://www.sephora.com/product/vice-lipstick-P409523?icid2=products grid:p409523:product
446,Vice Lipstick,URBAN DECAY,18.0,451677,Sheer Rapture Sheer: dusty rose,"(203, 123, 158)",https://www.sephora.com/product/vice-lipstick-P409523?icid2=products grid:p409523:product
447,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Blanc stark white,"(231, 231, 231)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
448,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Cava lilac beige,"(197, 146, 145)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
449,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Amaretto peachy nude,"(208, 121, 104)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
450,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Léché dusty pale pink,"(201, 115, 102)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
451,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Glacé dusty mauve,"(190, 106, 104)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
452,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Tatin rose pink,"(229, 117, 139)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
453,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Pink Lady bright pink,"(255, 70, 154)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
454,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Framboise vibrant pink/purple,"(206, 59, 103)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
455,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Blood Orange intense red,"(239, 106, 91)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
456,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Pêche warm peach,"(219, 83, 83)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
457,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Sucré warm pink,"(200, 88, 100)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
458,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Rose Hip vibrant red,"(212, 65, 75)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
459,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Fraise jewel red,"(206, 56, 68)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
460,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,"Red Velvet rich, deep red","(185, 53, 76)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
461,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Brandy muted raspberry,"(175, 65, 76)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
462,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Pastille dusty mauve,"(162, 84, 98)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
463,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Aubergine eggplant,"(150, 64, 89)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
464,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Truffle deep brown,"(122, 60, 75)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
465,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Cognac dark brown,"(137, 75, 76)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
466,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Liquorice oxblood,"(135, 63, 83)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
467,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Black Truffle black violet,"(99, 58, 76)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
468,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Molasses rich toffee,"(183, 90, 82)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
469,Matte Crème Lip Crayon,BITE BEAUTY,24.0,123164,Sugarcane pale pink,"(223, 133, 142)",https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products grid:p387705:product
470,Le Rouge - Grenat Initie,GIVENCHY,40.0,0,307 Grenat Initie deep burgundy red,"(158, 1, 32)",https://www.sephora.com/product/le-rouge-P436626?icid2=products grid:p436626:product
471,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Bawse deep red,"(182, 48, 55)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
472,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Thrill Seeker bright red orange,"(245, 58, 67)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
473,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Out Loud deep orange,"(176, 75, 65)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
474,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Baja Bound pink coral,"(214, 60, 86)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
475,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Disorderly deep brick red ,"(166, 66, 68)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
476,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,"Miss Conduct deep, warm plum","(125, 28, 47)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
477,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Stepping Out deep nude,"(183, 112, 110)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
478,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Babe Alert nude rose,"(200, 107, 118)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
479,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Dream Huge mauve pink,"(193, 94, 125)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
480,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Driver's Seat warm pink,"(185, 92, 103)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
481,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Big Spender rose,"(182, 87, 117)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
482,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Girl Gang plum,"(128, 27, 95)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
483,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Some Nerve vibrant purple,"(157, 92, 182)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
484,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,"Chill Zone deep, cool grey ","(124, 108, 111)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
485,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,"True Grit deep, warm brown","(106, 57, 42)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
486,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Psychic Medium gray brown,"(131, 80, 61)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
487,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Spoiler Alert cool mauve,"(159, 68, 109)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
488,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Throwback Jam vibrant raspberry,"(203, 58, 127)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
489,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Tar Pit rich black ,"(60, 60, 60)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
490,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Out of stock: Fair Game light peach nude,"(176, 108, 97)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
491,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Gotta Light light chestnut ,"(153, 94, 80)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
492,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Stay Neutral neutral light brown,"(156, 98, 86)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
493,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Slay Tan brown with olive undertone,"(184, 114, 80)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
494,Always On Matte Liquid Lipstick,SMASHBOX,24.0,240998,Deep Thoughts deep chocolate brown,"(163, 99, 99)",https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products grid:p409317:product
495,Studded Kiss Crème Lipstick,KAT VON D,19.0,117716,Out of stock: Adora metallic golden red,"(159, 19, 30)",https://www.sephora.com/product/studded-kiss-creme-lipstick-P427646?icid2=products grid:p427646:product
496,Manic Velvet Matte Lip Pencil Set,NARS,45.0,6690,"Spike, Chaos, Bondage, Vicious","(249, 243, 243)",https://www.sephora.com/product/manic-velvet-matte-lip-pencil-set-P437919?icid2=products grid:p437919:product
497,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,5 Rouge Vintage,"(196, 61, 93)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
498,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,7 Corail Aquatique,"(225, 100, 108)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
499,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,8 Orange De Chine,"(247, 67, 42)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
500,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,9 Rouge Laque,"(226, 14, 26)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
501,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,11 Rouge Gouache,"(172, 20, 15)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
502,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,12 Coril Fauve,"(252, 68, 104)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
503,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,15 Rose Vinyl,"(230, 60, 109)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
504,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,46 Rouge Fusion,"(204, 0, 61)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
505,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,47 Carmen Tag,"(240, 0, 97)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
506,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,49 Fuchsia Filtre,"(191, 60, 66)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
507,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,50 Encre Nude,"(229, 41, 76)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
508,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,103 Pink Taboo watermelon pink,"(228, 63, 80)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
509,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,105 Corail Hold Up pink coral,"(245, 107, 107)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
510,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,201 Dewy Red,"(210, 43, 69)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
511,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,202 Rouge Splash,"(229, 61, 60)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
512,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,203 Eau De Corail,"(230, 87, 93)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
513,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,204 Onde Rose,"(221, 77, 87)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
514,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,205 Pink Rain,"(230, 89, 106)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
515,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,208 Wet Nude,"(241, 119, 108)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
516,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,218 Orange Mist,"(253, 103, 104)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
517,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,219 Fuchsia Drops,"(181, 45, 81)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
518,Glossy Stain Lip Color,YVES SAINT LAURENT,37.0,106408,220 Nude Steam,"(225, 37, 96)",https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products grid:p304003:product
519,Dior Addict Lip Maximizer Plumping Gloss,DIOR,34.0,69729,Out of stock: PINK Sheer pink shine,"(255, 206, 202)",https://www.sephora.com/product/dior-addict-lip-maximizer-plumping-gloss-P186805?skuId=1015031&icid2=products grid:p186805:product
520,Dior Addict Lip Maximizer Plumping Gloss,DIOR,34.0,69729,BEIGE SUNRISE  Sheer beige shine,"(213, 160, 128)",https://www.sephora.com/product/dior-addict-lip-maximizer-plumping-gloss-P186805?skuId=1015031&icid2=products grid:p186805:product
521,The Multiple,NARS,39.0,98166,Hot Sand peach champagne,"(233, 163, 138)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
522,The Multiple,NARS,39.0,98166,Copacabana glistening pearl,"(240, 224, 225)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
523,The Multiple,NARS,39.0,98166,Out of stock: Luxor iridescent pink,"(253, 221, 222)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
524,The Multiple,NARS,39.0,98166,Orgasm peachy pink shimmer,"(247, 197, 186)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
525,The Multiple,NARS,39.0,98166,South Beach shimmering apricot,"(226, 176, 153)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
526,The Multiple,NARS,39.0,98166,Out of stock: Na Pali Coast shimmering rose peach ,"(163, 106, 89)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
527,The Multiple,NARS,39.0,98166,Out of stock: Puerto Vallarta shimmering tangerine,"(231, 165, 130)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
528,The Multiple,NARS,39.0,98166,Portofino shimmering coral,"(242, 168, 165)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
529,The Multiple,NARS,39.0,98166,Out of stock: Riviera sheer pink,"(244, 167, 187)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
530,The Multiple,NARS,39.0,98166,Maui  dusty rose,"(216, 117, 122)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
531,The Multiple,NARS,39.0,98166,G-Spot rich gold infused rose,"(194, 139, 134)",https://www.sephora.com/product/the-multiple-P2866?icid2=products grid:p2866:product
532,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Out of stock: Rose nourishing & shining,"(255, 253, 253)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
533,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Coconut nourishing & soothing,"(252, 246, 239)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
534,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Out of stock: Tangerine nourishing & toning,"(255, 244, 240)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
535,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Honey exfoliating & smoothing (scrub),"(255, 255, 244)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
536,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Macadamia nourishing & comforting,"(255, 251, 245)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
537,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Watermelon nourishing & moisturzing,"(239, 255, 255)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
538,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Banana nourishing & softening,"(255, 251, 244)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
539,Lip Balm & Scrub,SEPHORA COLLECTION,6.0,97045,Kiwi exfoilating & shine,"(252, 249, 255)",https://www.sephora.com/product/lip-balm-scrub-P415438?icid2=products grid:p415438:product
540,Lipstick,NARS,28.0,240488,Schiap semi matte shocking pink,"(209, 42, 111)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
541,Lipstick,NARS,28.0,240488,Shanghai Express semi matte warm brick red,"(207, 29, 89)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
542,Lipstick,NARS,28.0,240488,Red Lizard semi matte full powered red,"(206, 28, 76)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
543,Lipstick,NARS,28.0,240488,Fire Down Below semi matte pure blood red,"(176, 35, 54)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
544,Lipstick,NARS,28.0,240488,Jungle Red semi matte bright red,"(201, 49, 88)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
545,Lipstick,NARS,28.0,240488,Scarlet Empress semi matte blue red,"(116, 26, 64)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
546,Lipstick,NARS,28.0,240488,Heat Wave semi matte orange red,"(253, 41, 56)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
547,Lipstick,NARS,28.0,240488,Pigalle semi matte pink chocolate,"(176, 97, 93)",https://www.sephora.com/product/lipstick-P2865?icid2=products grid:p2865:product
548,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Fiery deep red,"(165, 4, 37)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
549,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Beso true red,"(176, 6, 7)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
550,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Bellissima pale neutral pink,"(247, 138, 144)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
551,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Fiore hot pink,"(218, 3, 94)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
552,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Patina dusty rose,"(178, 70, 86)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
553,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Aria magenta plum,"(162, 57, 97)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
554,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Caramello neutral nude,"(191, 110, 106)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
555,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Chianti deep plum,"(91, 8, 62)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
556,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Baci nude pink,"(191, 106, 125)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
557,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Bacca raspberry,"(123, 22, 54)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
558,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Firenze warm dusty rose,"(146, 72, 87)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
559,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Perla soft rosy nude,"(197, 107, 119)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
560,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Rubino deep red,"(142, 20, 59)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
561,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Paradiso cranberry,"(115, 29, 64)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
562,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Portofino pink rose,"(152, 81, 97)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
563,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Sogno mid-tone warm rose,"(139, 81, 77)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
564,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Dolce Vita cool rose,"(136, 89, 99)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
565,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Sonata warm rose,"(161, 88, 95)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
566,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Forza deep burgundy,"(120, 50, 60)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
567,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Fia neutral nude,"(145, 90, 93)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
568,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Palermo warm terracotta nude,"(133, 65, 78)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
569,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Vino deep blood red,"(96, 44, 56)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
570,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Siena deep dusty brown rose,"(129, 57, 68)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
571,Stay All Day® Liquid Lipstick,STILA,22.0,240821,Lido deep warm nude,"(123, 79, 80)",https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products grid:p374936:product
572,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,314 Moonglow soft pink nude,"(242, 141, 131)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
573,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,346 Rah Rah! opaque light melon,"(253, 110, 102)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
574,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,318 Pretty Thing muted rose,"(212, 117, 85)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
575,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,344 Skin Deep opaque taupe-mauve,"(180, 101, 84)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
